,customer_name,review_date,item_title,item_link,item_rating,review_text
628,Steffi,2021-10-07,"personalized breakfast board for children, board bear, snack board children, wooden board with engraving and name, board rabbit, fox ..",www.etsy.com/listing/963721530/personalized-breakfast-board-for?ref=shop_review,5 out of 5 stars,Ich bin total begeistert. 😍 ich habe es als Geschenk für mein Patenkind gekauft und war direkt verliebt. Ein tolles Geschenk mit liebe verpackt und sicherlich auch gearbeitet. Würde ich sofort wieder kaufen
629,Martje,2021-10-07,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
630,Lea Rössig,2021-10-06,"Breakfast Board Kids, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Vesper Board Child",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,"Super Qualität, total süße Brettchen, Blitzversand. Werde ich sicher noch gerne öfters verschenken! 
Vielen Dank ⚘"
631,Grit Reifer,2021-10-06,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1042984450/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Die kleine Empfängerin ist Pferdenärrin und nicht gerade als gute Esserin bekannt. Die Dose hilft vielleicht, das ein bisschen zu ändern! Nett gemacht und sauber gearbeitet und personalisert - ein sehr schönes Geschenk mit großem Nutzen."
632,Grit Reifer,2021-10-06,"Wooden board with engraving, Breakfast board children, Baby gift personalized, Board rabbit, Personalized cutting board, Snack board",www.etsy.com/listing/1052687483/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,"Entzückendes Brettchen für einen kleinen Jungen, der noch gar nicht krümeln kann ... aber bald schon voller Freude auf diesem Brettchen tun wird! Eine süße Geschenkidee, die jedem ein Lächeln ins Gesicht zaubert. Sauber ausgeführt und personalisiert."
633,karolin1404,2021-10-06,"Breakfast boards for kids personalized, baby gift, wooden board kids, wooden board with engraving, vesper board kids, board kids",www.etsy.com/listing/959079937/breakfast-boards-for-kids-personalized?ref=shop_review,5 out of 5 stars,
634,Anna,2021-10-06,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1042984450/lunch-box-personalized-lunch-box?ref=shop_review,2 out of 5 stars,"Leider war die Dose nach der dritten Benutzung (nur mit Wasser ausgespült und trocknen lassen) so verzogen , dass meine Tochter ohne Hilfe sie nicht öffnen konnte. Selbst ich habe es nicht geschafft und musste sie quasi aufhebeln. Für unterwegs leider absolut ungeeignet für uns. Da wir sie nicht zuverlässig öffnen können. Sehr schade :("
635,Emmilein made with love,2021-10-06,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,Super schönes Geschenk zur Geburt!
636,Jenny,2021-10-06,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
637,Kiki,2021-10-06,"Car gift personalized for men, Porsche wooden board with engraving, Lamborghini gift dad, mercedes gift, grandpa gift, car fans",www.etsy.com/listing/948410586/car-gift-personalized-for-men-porsche?ref=shop_review,5 out of 5 stars,
638,Sabrina,2021-10-06,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,
639,Silke,2021-10-06,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Schönes Brett, ich bin sehr zufrieden. Wir werden es zur Taufe verschenken - gerne wieder!! :-)"
640,Johanna,2021-10-06,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized gift baby,vesper board kids",www.etsy.com/listing/932376212/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,
641,Laura,2021-10-06,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Sehr hübsches Brettchen, alles super!!"
642,Laura,2021-10-06,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Sehr hübsches Brettchen, alles super!!"
643,Esther,2021-10-06,"Camping Gift, Caravan Lunchbox, Wanderer Storage, Camper Bread Box, Hiking Gift Men, Practical Gifts",www.etsy.com/listing/995340694/camping-gift-caravan-lunchbox-wanderer?ref=shop_review,5 out of 5 stars,
644,Samira,2021-10-06,"Thank you teacher gift, personalized lunch box, farewell gift teacher, gift teacher, teacher farewell, lunchbox teacher",www.etsy.com/listing/1028025656/thank-you-teacher-gift-personalized?ref=shop_review,5 out of 5 stars,
645,Christina,2021-10-06,"Bread tin kids, bread tin personalized, bread box stainless steel child, lunchbox personalized, easter gift, bread tin nursery",www.etsy.com/listing/971378522/bread-tin-kids-bread-tin-personalized?ref=shop_review,5 out of 5 stars,"Die Brotdose ist wunderschön und kam als Geschenk zum Schulanfang sehr gut an! Ein Problem, das sich ergeben hatte, hat die Verkäuferin unkompliziert behoben, und der Kontakt mit ihr war sehr nett!"
646,Belinda Anna,2021-10-06,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Als Taufgeschenk für zwei Mädchen kamen diese Brettchen so gut an, sodass die Eltern diese für sich selbst nachbestellen. Qualität ist top!"
647,Marlena,2021-10-06,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1027339542/lunch-box-personalized-lunch-box?ref=shop_review,4 out of 5 stars,
648,Ines,2021-10-06,"Wooden board with engraving, Breakfast board children, Baby gift personalized, Board rabbit, Personalized cutting board, Snack board",www.etsy.com/listing/1052687483/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,
649,Nicole,2021-10-06,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,"Sehr schöne Holz Brettchen :-)
und mit dem Kauf und der Lieferung hat alles einwandfrei funktioniert."
650,Denise,2021-10-06,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1027339542/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Eine tolle Brotdose. Sie könnte aber gut ein bisschen höher sein. Wenn man 2 Brote hineinlegt (übereinander), bekommt man Deckel nicht zu."
651,Franziska,2021-10-06,"Midwife Gift, Midwife Thank You, Personalized Lunch Box, Midwife with Heart, Midwives Gift, Lunch Box Personalized",www.etsy.com/listing/1042983906/midwife-gift-midwife-thank-you?ref=shop_review,5 out of 5 stars,Alles perfekt
652,stupidbitch22,2021-10-06,"Lunch box personalized, lunch box children, Personalized lunchbox, Lunch box kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1027339542/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"I absolutely love it. Sturdy, good quality material (both wood and metal fixtures). Did take a bit longer than I anticipated , however we’ll worth the wait. Thank you!"
653,Juliana,2021-10-06,"Wooden board with engraving, breakfast boards children, baby gift, gift baptism, personalized gift baby, vesper board children",www.etsy.com/listing/1039135497/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,
654,Patricia,2021-10-06,"Breakfast Board Kids, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Vesper Board Child",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,4 out of 5 stars,Alles top! Sind super zufrieden..
655,Denise,2021-10-06,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Ich habe 3 Brettchen mit Löffel als Geschenk für eine befreundete Familie bestellt und sie sind wunderschön. Auch die Verpackung ist sehr liebevoll.
656,Denise,2021-10-06,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Ich habe 3 Brettchen mit Löffel als Geschenk für eine befreundete Familie bestellt und sie sind wunderschön. Auch die Verpackung ist sehr liebevoll.
657,Denise,2021-10-06,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Ich habe 3 Brettchen mit Löffel als Geschenk für eine befreundete Familie bestellt und sie sind wunderschön. Auch die Verpackung ist sehr liebevoll.
658,Sabrina,2021-10-05,"Breakfast Board Kids, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Vesper Board Child",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,
659,Johanna,2021-10-05,"Children's cutlery with name, baby gift personalized, wooden spoon with engraving and animal pattern, baby spoon, children's spoon, Wooden Spoon",www.etsy.com/listing/934796119/childrens-cutlery-with-name-baby-gift?ref=shop_review,5 out of 5 stars,Schnelle Lieferung und gute Qualität! Danke
660,Elisabeth,2021-10-05,"Lunch box personalized, lunch box children, Personalized lunchbox, Lunch box kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1041303149/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,Super schöne Dose! Der Verschluss kann jedoch nicht von einem Kind geöffnet werden.
661,Birgit,2021-10-05,"XXL lunch box personalized, lunch box children, lunch box, lunch box kindergarten, bread box personalized, lunch box stainless steel children",www.etsy.com/listing/1031900408/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"super Qualität, tolles Motiv - gerne wieder"
662,Laura,2021-10-05,"XXL lunch box personalized, lunch box children, lunch box, lunch box kindergarten, bread box personalized, lunch box stainless steel children",www.etsy.com/listing/1031894888/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Ganz ganz tolle Brotdose! ❤️
Hochwertige Qualität, wir sind total begeistert 🥰"
663,Josephine,2021-10-05,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1027339542/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,
664,Elisabeth,2021-10-05,"XXL lunch box personalized, lunch box children, lunch box, lunch box kindergarten, bread box personalized, lunch box stainless steel children",www.etsy.com/listing/1045848461/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Hätt sie am liebsten gleich behalten! Top Qualität, war in ca. einer Woche da (Österreich)"
665,Catrin,2021-10-05,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
666,Sonja,2021-10-05,"Breakfast Board Kids, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Vesper Board Child",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,"Sehr schöne Brettchen und schnelle Lieferung, alles bestens :-)"
667,Jana,2021-10-05,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,
668,Jana,2021-10-05,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,
669,Lisa,2021-10-04,"Wooden board personalized, Breakfast board round, Boards with engraving, Personalized cutting board, Snack board",www.etsy.com/listing/1055682023/gifts-for-women-breakfast-board?ref=shop_review,5 out of 5 stars,"Die Brettchen sind wirklich schön. Genau wie auf dem Bild! Ich freue mich sehr darüber und hoffe, dass sie bei ihren neuen Besitzern auch gut ankommen werden :)"
670,jujujeah,2021-10-04,"Dividing pier for lunch box, separation lunch box, partition wall acrylic lunch box",www.etsy.com/listing/1036538843/dividing-pier-for-lunch-box-separation?ref=shop_review,5 out of 5 stars,
671,Jacqueline,2021-10-04,"Breakfast Board Kids, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Vesper Board Child",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,"Sehr schönes Brettchen,die Qualität ist Top.
Der Kontakt ist super und man erhält bei Fragen sehr schnell eine Antwort. Es wird auf Sonderwünsche eingegangen.
Vielen Dank nochmal"
